@RELATION "B3 - CMIG4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl26 NUMERIC
@ATTRIBUTE pvpa26 NUMERIC
@ATTRIBUTE psr26 NUMERIC
@ATTRIBUTE roe26 NUMERIC
@ATTRIBUTE ev_ebit26 NUMERIC
@ATTRIBUTE pl27 NUMERIC
@ATTRIBUTE pvpa27 NUMERIC
@ATTRIBUTE psr27 NUMERIC
@ATTRIBUTE roe27 NUMERIC
@ATTRIBUTE ev_ebit27 NUMERIC
@ATTRIBUTE pl28 NUMERIC
@ATTRIBUTE pvpa28 NUMERIC
@ATTRIBUTE psr28 NUMERIC
@ATTRIBUTE roe28 NUMERIC
@ATTRIBUTE ev_ebit28 NUMERIC
@ATTRIBUTE pl29 NUMERIC
@ATTRIBUTE pvpa29 NUMERIC
@ATTRIBUTE psr29 NUMERIC
@ATTRIBUTE roe29 NUMERIC
@ATTRIBUTE ev_ebit29 NUMERIC
@ATTRIBUTE pl30 NUMERIC
@ATTRIBUTE pvpa30 NUMERIC
@ATTRIBUTE psr30 NUMERIC
@ATTRIBUTE roe30 NUMERIC
@ATTRIBUTE ev_ebit30 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,7.2644,2.0198,70983.5378,0.278,6.8497,7.2318,2.0108,70665.4297,0.278,6.819,7.3248,2.0367,71574.3099,0.278,6.9067,7.1016,1.9746,69392.9976,0.278,6.6963,6.7993,1.8905,66439.1372,0.278,6.4112,6.7667,1.8815,66121.0291,0.278,6.3805,6.8505,1.9048,66939.0212,0.278,6.4595,5.7683,1.5217,60576.8603,0.2638,5.4671,8.8332,0
5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,7.2644,2.0198,70983.5378,0.278,6.8497,7.2318,2.0108,70665.4297,0.278,6.819,7.3248,2.0367,71574.3099,0.278,6.9067,7.1016,1.9746,69392.9976,0.278,6.6963,6.7993,1.8905,66439.1372,0.278,6.4112,6.7667,1.8815,66121.0291,0.278,6.3805,5.6774,1.4977,59622.5362,0.2638,5.3809,8.6941,0
5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,7.2644,2.0198,70983.5378,0.278,6.8497,7.2318,2.0108,70665.4297,0.278,6.819,7.3248,2.0367,71574.3099,0.278,6.9067,7.1016,1.9746,69392.9976,0.278,6.6963,6.7993,1.8905,66439.1372,0.278,6.4112,5.6039,1.4783,58849.9881,0.2638,5.3112,8.5814,0
5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,7.2644,2.0198,70983.5378,0.278,6.8497,7.2318,2.0108,70665.4297,0.278,6.819,7.3248,2.0367,71574.3099,0.278,6.9067,7.1016,1.9746,69392.9976,0.278,6.6963,5.6212,1.4829,59031.7641,0.2638,5.3276,8.6079,0
5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,7.2644,2.0198,70983.5378,0.278,6.8497,7.2318,2.0108,70665.4297,0.278,6.819,7.3248,2.0367,71574.3099,0.278,6.9067,5.8159,1.5342,61076.7444,0.2638,5.5122,8.9061,0
5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,7.2644,2.0198,70983.5378,0.278,6.8497,7.2318,2.0108,70665.4297,0.278,6.819,5.6601,1.4931,59440.7602,0.2638,5.3645,8.6675,0
5.6601,1.4931,59440.7602,0.2638,5.3645,5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,7.2644,2.0198,70983.5378,0.278,6.8497,5.8852,1.5525,61803.8485,0.2638,5.5778,9.0121,0
5.8852,1.5525,61803.8485,0.2638,5.5778,5.6601,1.4931,59440.7602,0.2638,5.3645,5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,7.362,2.047,71937.8619,0.278,6.9418,5.6688,1.4954,59531.6482,0.2638,5.3727,8.6808,0
5.6688,1.4954,59531.6482,0.2638,5.3727,5.8852,1.5525,61803.8485,0.2638,5.5778,5.6601,1.4931,59440.7602,0.2638,5.3645,5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,7.2597,2.0186,70938.0938,0.278,6.8454,5.2101,1.3744,54714.5835,0.2638,4.938,7.9784,0
5.2101,1.3744,54714.5835,0.2638,4.938,5.6688,1.4954,59531.6482,0.2638,5.3727,5.8852,1.5525,61803.8485,0.2638,5.5778,5.6601,1.4931,59440.7602,0.2638,5.3645,5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,7.0365,1.9565,68756.7815,0.278,6.6349,4.9937,1.3173,52442.3832,0.2638,4.7329,7.6471,0
4.9937,1.3173,52442.3832,0.2638,4.7329,5.2101,1.3744,54714.5835,0.2638,4.938,5.6688,1.4954,59531.6482,0.2638,5.3727,5.8852,1.5525,61803.8485,0.2638,5.5778,5.6601,1.4931,59440.7602,0.2638,5.3645,5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,7.283,2.025,71165.3138,0.278,6.8673,5.1279,1.3527,53851.1474,0.2638,4.8601,7.8525,0
5.1279,1.3527,53851.1474,0.2638,4.8601,4.9937,1.3173,52442.3832,0.2638,4.7329,5.2101,1.3744,54714.5835,0.2638,4.938,5.6688,1.4954,59531.6482,0.2638,5.3727,5.8852,1.5525,61803.8485,0.2638,5.5778,5.6601,1.4931,59440.7602,0.2638,5.3645,5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,7.2783,2.0237,71119.8698,0.278,6.8629,5.1106,1.3482,53669.3714,0.2638,4.8437,7.826,0
5.1106,1.3482,53669.3714,0.2638,4.8437,5.1279,1.3527,53851.1474,0.2638,4.8601,4.9937,1.3173,52442.3832,0.2638,4.7329,5.2101,1.3744,54714.5835,0.2638,4.938,5.6688,1.4954,59531.6482,0.2638,5.3727,5.8852,1.5525,61803.8485,0.2638,5.5778,5.6601,1.4931,59440.7602,0.2638,5.3645,5.8159,1.5342,61076.7444,0.2638,5.5122,5.6212,1.4829,59031.7641,0.2638,5.3276,5.6039,1.4783,58849.9881,0.2638,5.3112,5.6774,1.4977,59622.5362,0.2638,5.3809,5.7683,1.5217,60576.8603,0.2638,5.4671,5.8852,1.5525,61803.8485,0.2638,5.5778,6.0193,1.5879,63212.6127,0.2638,5.7049,5.9501,1.5696,62485.5086,0.2638,5.6393,5.9717,1.5753,62712.7286,0.2638,5.6598,6.1578,1.6244,64666.8209,0.2638,5.8362,6.0323,1.5913,63348.9447,0.2638,5.7172,6.1967,1.6347,65075.817,0.2638,5.8731,6.3265,1.6689,66439.1372,0.2638,5.9961,6.1361,1.6187,64439.6009,0.2638,5.8157,6.3525,1.6758,66711.8012,0.2638,6.0207,6.4174,1.6929,67393.4613,0.2638,6.0823,6.253,1.6495,65666.589,0.2638,5.9264,6.4304,1.6963,67529.7933,0.2638,6.0946,6.2357,1.645,65484.813,0.2638,5.91,6.2313,1.6438,65439.369,0.2638,5.9059,6.6078,1.7431,69392.9976,0.2638,6.2627,6.5732,1.734,69029.4455,0.2638,6.2299,6.5645,1.7317,68938.5575,0.2638,6.2217,5.1322,1.3539,53896.5914,0.2638,4.8642,7.8591,0
