@RELATION "B3 - CPFE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl26 NUMERIC
@ATTRIBUTE pvpa26 NUMERIC
@ATTRIBUTE psr26 NUMERIC
@ATTRIBUTE roe26 NUMERIC
@ATTRIBUTE ev_ebit26 NUMERIC
@ATTRIBUTE pl27 NUMERIC
@ATTRIBUTE pvpa27 NUMERIC
@ATTRIBUTE psr27 NUMERIC
@ATTRIBUTE roe27 NUMERIC
@ATTRIBUTE ev_ebit27 NUMERIC
@ATTRIBUTE pl28 NUMERIC
@ATTRIBUTE pvpa28 NUMERIC
@ATTRIBUTE psr28 NUMERIC
@ATTRIBUTE roe28 NUMERIC
@ATTRIBUTE ev_ebit28 NUMERIC
@ATTRIBUTE pl29 NUMERIC
@ATTRIBUTE pvpa29 NUMERIC
@ATTRIBUTE psr29 NUMERIC
@ATTRIBUTE roe29 NUMERIC
@ATTRIBUTE ev_ebit29 NUMERIC
@ATTRIBUTE pl30 NUMERIC
@ATTRIBUTE pvpa30 NUMERIC
@ATTRIBUTE psr30 NUMERIC
@ATTRIBUTE roe30 NUMERIC
@ATTRIBUTE ev_ebit30 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.7048,3.3643,15405.611,0.1799,17.5168,19.4901,3.5055,16052.4115,0.1799,18.2523,19.1956,3.4526,15809.8613,0.1799,17.9765,19.3384,3.4782,15927.4614,0.1799,18.1102,19.7756,3.5569,16287.6117,0.1799,18.5197,19.7667,3.5553,16280.2616,0.1799,18.5113,20.0166,3.6002,16486.0618,0.1799,18.7453,18.9011,3.3996,15567.3111,0.1799,17.7007,20.0223,0
18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.7048,3.3643,15405.611,0.1799,17.5168,19.4901,3.5055,16052.4115,0.1799,18.2523,19.1956,3.4526,15809.8613,0.1799,17.9765,19.3384,3.4782,15927.4614,0.1799,18.1102,19.7756,3.5569,16287.6117,0.1799,18.5197,19.7667,3.5553,16280.2616,0.1799,18.5113,19.1242,3.4397,15751.0613,0.1799,17.9096,20.2586,0
19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.7048,3.3643,15405.611,0.1799,17.5168,19.4901,3.5055,16052.4115,0.1799,18.2523,19.1956,3.4526,15809.8613,0.1799,17.9765,19.3384,3.4782,15927.4614,0.1799,18.1102,19.7756,3.5569,16287.6117,0.1799,18.5197,19.0349,3.4237,15677.5612,0.1799,17.826,20.1641,0
19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.7048,3.3643,15405.611,0.1799,17.5168,19.4901,3.5055,16052.4115,0.1799,18.2523,19.1956,3.4526,15809.8613,0.1799,17.9765,19.3384,3.4782,15927.4614,0.1799,18.1102,18.6512,3.3547,15361.511,0.1799,17.4667,19.7576,0
18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.7048,3.3643,15405.611,0.1799,17.5168,19.4901,3.5055,16052.4115,0.1799,18.2523,19.1956,3.4526,15809.8613,0.1799,17.9765,19.1867,3.451,15802.5113,0.1799,17.9681,20.3248,0
19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.7048,3.3643,15405.611,0.1799,17.5168,19.4901,3.5055,16052.4115,0.1799,18.2523,19.1688,3.4478,15787.8113,0.1799,17.9514,20.3059,0
19.1688,3.4478,15787.8113,0.1799,17.9514,19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.7048,3.3643,15405.611,0.1799,17.5168,19.3205,3.475,15912.7614,0.1799,18.0935,20.4666,0
19.3205,3.475,15912.7614,0.1799,18.0935,19.1688,3.4478,15787.8113,0.1799,17.9514,19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.7048,3.3643,15405.611,0.1799,17.5168,18.9457,3.4076,15604.0612,0.1799,17.7425,20.0695,0
18.9457,3.4076,15604.0612,0.1799,17.7425,19.3205,3.475,15912.7614,0.1799,18.0935,19.1688,3.4478,15787.8113,0.1799,17.9514,19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,18.3656,3.3033,15126.3108,0.1799,17.1992,18.8386,3.3884,15515.8611,0.1799,17.6422,19.9561,0
18.8386,3.3884,15515.8611,0.1799,17.6422,18.9457,3.4076,15604.0612,0.1799,17.7425,19.3205,3.475,15912.7614,0.1799,18.0935,19.1688,3.4478,15787.8113,0.1799,17.9514,19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,17.848,3.2102,14700.0105,0.1799,16.7145,19.3473,3.4799,15934.8114,0.1799,18.1185,20.4949,0
19.3473,3.4799,15934.8114,0.1799,18.1185,18.8386,3.3884,15515.8611,0.1799,17.6422,18.9457,3.4076,15604.0612,0.1799,17.7425,19.3205,3.475,15912.7614,0.1799,18.0935,19.1688,3.4478,15787.8113,0.1799,17.9514,19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,17.4018,3.1299,14332.5103,0.1799,16.2967,18.8297,3.3868,15508.5111,0.1799,17.6338,19.9466,0
18.8297,3.3868,15508.5111,0.1799,17.6338,19.3473,3.4799,15934.8114,0.1799,18.1185,18.8386,3.3884,15515.8611,0.1799,17.6422,18.9457,3.4076,15604.0612,0.1799,17.7425,19.3205,3.475,15912.7614,0.1799,18.0935,19.1688,3.4478,15787.8113,0.1799,17.9514,19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,17.1252,3.0802,14104.6601,0.1799,16.0376,18.91,3.4012,15574.6611,0.1799,17.709,20.0317,0
18.91,3.4012,15574.6611,0.1799,17.709,18.8297,3.3868,15508.5111,0.1799,17.6338,19.3473,3.4799,15934.8114,0.1799,18.1185,18.8386,3.3884,15515.8611,0.1799,17.6422,18.9457,3.4076,15604.0612,0.1799,17.7425,19.3205,3.475,15912.7614,0.1799,18.0935,19.1688,3.4478,15787.8113,0.1799,17.9514,19.1867,3.451,15802.5113,0.1799,17.9681,18.6512,3.3547,15361.511,0.1799,17.4667,19.0349,3.4237,15677.5612,0.1799,17.826,19.1242,3.4397,15751.0613,0.1799,17.9096,18.9011,3.3996,15567.3111,0.1799,17.7007,19.0885,3.4333,15721.6612,0.1799,17.8762,18.8654,3.3932,15537.9111,0.1799,17.6673,18.562,3.3386,15288.0109,0.1799,17.3831,18.5977,3.345,15317.411,0.1799,17.4165,18.2942,3.2905,15067.5108,0.1799,17.1324,18.6958,3.3627,15398.261,0.1799,17.5085,18.4281,3.3145,15177.7609,0.1799,17.2578,18.1604,3.2664,14957.2607,0.1799,17.007,18.1872,3.2712,14979.3107,0.1799,17.0321,18.3389,3.2985,15104.2608,0.1799,17.1742,17.9194,3.223,14758.8106,0.1799,16.7814,18.1961,3.2728,14986.6607,0.1799,17.0405,18.4727,3.3226,15214.5109,0.1799,17.2995,18.4817,3.3242,15221.8609,0.1799,17.3079,18.2942,3.2905,15067.5108,0.1799,17.1324,17.857,3.2118,14707.3605,0.1799,16.7229,17.3394,3.1187,14281.0602,0.1799,16.2382,16.7415,3.0112,13788.6099,0.1799,15.6782,18.5798,3.3418,15302.7109,0.1799,17.3998,19.682,1
