@RELATION "B3 - PETR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,14.9668,0.8448,1.4145,0.0564,11.951,14.5967,0.8239,1.3795,0.0564,11.6555,14.4597,0.8162,1.3666,0.0564,11.546,14.6653,0.8278,1.386,0.0564,11.7102,14.5967,0.8239,1.3795,0.0564,11.6555,14.8777,0.8398,1.4061,0.0564,11.8798,15.0559,0.8498,1.4229,0.0564,12.0221,15.9331,0.8993,1.5058,0.0564,12.7225,23.25,0
15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,14.9668,0.8448,1.4145,0.0564,11.951,14.5967,0.8239,1.3795,0.0564,11.6555,14.4597,0.8162,1.3666,0.0564,11.546,14.6653,0.8278,1.386,0.0564,11.7102,14.5967,0.8239,1.3795,0.0564,11.6555,14.8777,0.8398,1.4061,0.0564,11.8798,15.8303,0.8935,1.4961,0.0564,12.6405,23.1,0
15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,14.9668,0.8448,1.4145,0.0564,11.951,14.5967,0.8239,1.3795,0.0564,11.6555,14.4597,0.8162,1.3666,0.0564,11.546,14.6653,0.8278,1.386,0.0564,11.7102,14.5967,0.8239,1.3795,0.0564,11.6555,15.9742,0.9017,1.5097,0.0564,12.7554,23.31,0
15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,14.9668,0.8448,1.4145,0.0564,11.951,14.5967,0.8239,1.3795,0.0564,11.6555,14.4597,0.8162,1.3666,0.0564,11.546,14.6653,0.8278,1.386,0.0564,11.7102,15.8303,0.8935,1.4961,0.0564,12.6405,23.1,0
15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,14.9668,0.8448,1.4145,0.0564,11.951,14.5967,0.8239,1.3795,0.0564,11.6555,14.4597,0.8162,1.3666,0.0564,11.546,15.7275,0.8877,1.4864,0.0564,12.5584,22.95,0
15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,14.9668,0.8448,1.4145,0.0564,11.951,14.5967,0.8239,1.3795,0.0564,11.6555,16.0016,0.9032,1.5123,0.0564,12.7773,23.35,0
16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,14.9668,0.8448,1.4145,0.0564,11.951,16.2277,0.916,1.5337,0.0564,12.9578,23.68,0
16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,15.0902,0.8518,1.4261,0.0564,12.0495,16.2277,0.916,1.5337,0.0564,12.9578,23.68,0
16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,15.4054,0.8695,1.4559,0.0564,12.3012,16.0701,0.9071,1.5188,0.0564,12.832,23.45,0
16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.6795,0.885,1.4818,0.0564,12.5201,16.1044,0.909,1.522,0.0564,12.8593,23.5,0
16.1044,0.909,1.522,0.0564,12.8593,16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,16.3785,0.9245,1.5479,0.0564,13.0782,15.7823,0.8908,1.4916,0.0564,12.6021,23.03,0
15.7823,0.8908,1.4916,0.0564,12.6021,16.1044,0.909,1.522,0.0564,12.8593,16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,16.6869,0.9419,1.577,0.0564,13.3245,15.7275,0.8877,1.4864,0.0564,12.5584,22.95,0
15.7275,0.8877,1.4864,0.0564,12.5584,15.7823,0.8908,1.4916,0.0564,12.6021,16.1044,0.909,1.522,0.0564,12.8593,16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,16.5841,0.9361,1.5673,0.0564,13.2424,15.4191,0.8703,1.4572,0.0564,12.3121,22.5,0
15.4191,0.8703,1.4572,0.0564,12.3121,15.7275,0.8877,1.4864,0.0564,12.5584,15.7823,0.8908,1.4916,0.0564,12.6021,16.1044,0.909,1.522,0.0564,12.8593,16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,16.4881,0.9307,1.5583,0.0564,13.1658,15.2615,0.8614,1.4423,0.0564,12.1863,22.27,0
15.2615,0.8614,1.4423,0.0564,12.1863,15.4191,0.8703,1.4572,0.0564,12.3121,15.7275,0.8877,1.4864,0.0564,12.5584,15.7823,0.8908,1.4916,0.0564,12.6021,16.1044,0.909,1.522,0.0564,12.8593,16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,16.0359,0.9051,1.5155,0.0564,12.8046,15.4328,0.8711,1.4585,0.0564,12.3231,22.52,0
15.4328,0.8711,1.4585,0.0564,12.3231,15.2615,0.8614,1.4423,0.0564,12.1863,15.4191,0.8703,1.4572,0.0564,12.3121,15.7275,0.8877,1.4864,0.0564,12.5584,15.7823,0.8908,1.4916,0.0564,12.6021,16.1044,0.909,1.522,0.0564,12.8593,16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,16.1729,0.9129,1.5285,0.0564,12.9141,15.6864,0.8854,1.4825,0.0564,12.5255,22.89,0
15.6864,0.8854,1.4825,0.0564,12.5255,15.4328,0.8711,1.4585,0.0564,12.3231,15.2615,0.8614,1.4423,0.0564,12.1863,15.4191,0.8703,1.4572,0.0564,12.3121,15.7275,0.8877,1.4864,0.0564,12.5584,15.7823,0.8908,1.4916,0.0564,12.6021,16.1044,0.909,1.522,0.0564,12.8593,16.0701,0.9071,1.5188,0.0564,12.832,16.2277,0.916,1.5337,0.0564,12.9578,16.2277,0.916,1.5337,0.0564,12.9578,16.0016,0.9032,1.5123,0.0564,12.7773,15.7275,0.8877,1.4864,0.0564,12.5584,15.8303,0.8935,1.4961,0.0564,12.6405,15.9742,0.9017,1.5097,0.0564,12.7554,15.8303,0.8935,1.4961,0.0564,12.6405,15.9331,0.8993,1.5058,0.0564,12.7225,15.8782,0.8962,1.5006,0.0564,12.6788,16.1249,0.9102,1.5239,0.0564,12.8757,16.0016,0.9032,1.5123,0.0564,12.7773,15.9673,0.9013,1.509,0.0564,12.7499,16.1592,0.9121,1.5272,0.0564,12.9031,16.1729,0.9129,1.5285,0.0564,12.9141,16.1044,0.909,1.522,0.0564,12.8593,16.2483,0.9171,1.5356,0.0564,12.9742,16.0701,0.9071,1.5188,0.0564,12.832,15.8349,0.8409,1.3794,0.0531,13.1563,22.1,0
