@RELATION "B3 - USIM5"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl26 NUMERIC
@ATTRIBUTE pvpa26 NUMERIC
@ATTRIBUTE psr26 NUMERIC
@ATTRIBUTE roe26 NUMERIC
@ATTRIBUTE ev_ebit26 NUMERIC
@ATTRIBUTE pl27 NUMERIC
@ATTRIBUTE pvpa27 NUMERIC
@ATTRIBUTE psr27 NUMERIC
@ATTRIBUTE roe27 NUMERIC
@ATTRIBUTE ev_ebit27 NUMERIC
@ATTRIBUTE pl28 NUMERIC
@ATTRIBUTE pvpa28 NUMERIC
@ATTRIBUTE psr28 NUMERIC
@ATTRIBUTE roe28 NUMERIC
@ATTRIBUTE ev_ebit28 NUMERIC
@ATTRIBUTE pl29 NUMERIC
@ATTRIBUTE pvpa29 NUMERIC
@ATTRIBUTE psr29 NUMERIC
@ATTRIBUTE roe29 NUMERIC
@ATTRIBUTE ev_ebit29 NUMERIC
@ATTRIBUTE pl30 NUMERIC
@ATTRIBUTE pvpa30 NUMERIC
@ATTRIBUTE psr30 NUMERIC
@ATTRIBUTE roe30 NUMERIC
@ATTRIBUTE ev_ebit30 NUMERIC
@ATTRIBUTE pl31 NUMERIC
@ATTRIBUTE pvpa31 NUMERIC
@ATTRIBUTE psr31 NUMERIC
@ATTRIBUTE roe31 NUMERIC
@ATTRIBUTE ev_ebit31 NUMERIC
@ATTRIBUTE pl32 NUMERIC
@ATTRIBUTE pvpa32 NUMERIC
@ATTRIBUTE psr32 NUMERIC
@ATTRIBUTE roe32 NUMERIC
@ATTRIBUTE ev_ebit32 NUMERIC
@ATTRIBUTE pl33 NUMERIC
@ATTRIBUTE pvpa33 NUMERIC
@ATTRIBUTE psr33 NUMERIC
@ATTRIBUTE roe33 NUMERIC
@ATTRIBUTE ev_ebit33 NUMERIC
@ATTRIBUTE pl34 NUMERIC
@ATTRIBUTE pvpa34 NUMERIC
@ATTRIBUTE psr34 NUMERIC
@ATTRIBUTE roe34 NUMERIC
@ATTRIBUTE ev_ebit34 NUMERIC
@ATTRIBUTE pl35 NUMERIC
@ATTRIBUTE pvpa35 NUMERIC
@ATTRIBUTE psr35 NUMERIC
@ATTRIBUTE roe35 NUMERIC
@ATTRIBUTE ev_ebit35 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-19.7993,0.3642,0.5648,-0.0184,4.6851,-19.9235,0.3665,0.5683,-0.0184,4.7145,-19.7579,0.3635,0.5636,-0.0184,4.6753,-20.3378,0.3741,0.5802,-0.0184,4.8125,-20.8762,0.384,0.5955,-0.0184,4.9399,-21.3733,0.3932,0.6097,-0.0184,5.0575,-20.9177,0.3848,0.5967,-0.0184,4.9497,-15.4915,0.285,0.4419,-0.0184,3.6657,3.74,1
-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-19.7993,0.3642,0.5648,-0.0184,4.6851,-19.9235,0.3665,0.5683,-0.0184,4.7145,-19.7579,0.3635,0.5636,-0.0184,4.6753,-20.3378,0.3741,0.5802,-0.0184,4.8125,-20.8762,0.384,0.5955,-0.0184,4.9399,-21.3733,0.3932,0.6097,-0.0184,5.0575,-16.03,0.2949,0.4573,-0.0184,3.7932,3.87,0
-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-19.7993,0.3642,0.5648,-0.0184,4.6851,-19.9235,0.3665,0.5683,-0.0184,4.7145,-19.7579,0.3635,0.5636,-0.0184,4.6753,-20.3378,0.3741,0.5802,-0.0184,4.8125,-20.8762,0.384,0.5955,-0.0184,4.9399,-15.9057,0.2926,0.4537,-0.0184,3.7637,3.84,0
-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-19.7993,0.3642,0.5648,-0.0184,4.6851,-19.9235,0.3665,0.5683,-0.0184,4.7145,-19.7579,0.3635,0.5636,-0.0184,4.6753,-20.3378,0.3741,0.5802,-0.0184,4.8125,-15.4915,0.285,0.4419,-0.0184,3.6657,3.74,1
-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-19.7993,0.3642,0.5648,-0.0184,4.6851,-19.9235,0.3665,0.5683,-0.0184,4.7145,-19.7579,0.3635,0.5636,-0.0184,4.6753,-16.7755,0.3086,0.4785,-0.0184,3.9696,4.05,0
-16.7755,0.3086,0.4785,-0.0184,3.9696,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-19.7993,0.3642,0.5648,-0.0184,4.6851,-19.9235,0.3665,0.5683,-0.0184,4.7145,-16.2785,0.2995,0.4644,-0.0184,3.852,3.93,0
-16.2785,0.2995,0.4644,-0.0184,3.852,-16.7755,0.3086,0.4785,-0.0184,3.9696,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-19.7993,0.3642,0.5648,-0.0184,4.6851,-15.9471,0.2934,0.4549,-0.0184,3.7735,3.85,1
-15.9471,0.2934,0.4549,-0.0184,3.7735,-16.2785,0.2995,0.4644,-0.0184,3.852,-16.7755,0.3086,0.4785,-0.0184,3.9696,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-19.965,0.3673,0.5695,-0.0184,4.7243,-16.2785,0.2995,0.4644,-0.0184,3.852,3.93,1
-16.2785,0.2995,0.4644,-0.0184,3.852,-15.9471,0.2934,0.4549,-0.0184,3.7735,-16.2785,0.2995,0.4644,-0.0184,3.852,-16.7755,0.3086,0.4785,-0.0184,3.9696,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-19.4679,0.3581,0.5553,-0.0184,4.6067,-16.527,0.304,0.4715,-0.0184,3.9108,3.99,1
-16.527,0.304,0.4715,-0.0184,3.9108,-16.2785,0.2995,0.4644,-0.0184,3.852,-15.9471,0.2934,0.4549,-0.0184,3.7735,-16.2785,0.2995,0.4644,-0.0184,3.852,-16.7755,0.3086,0.4785,-0.0184,3.9696,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.03,0.2949,0.4573,-0.0184,3.7932,-15.4915,0.285,0.4419,-0.0184,3.6657,-15.9057,0.2926,0.4537,-0.0184,3.7637,-16.3613,0.301,0.4667,-0.0184,3.8716,-16.5684,0.3048,0.4726,-0.0184,3.9206,-17.1898,0.3162,0.4904,-0.0184,4.0676,-17.8111,0.3277,0.5081,-0.0184,4.2146,-17.6868,0.3254,0.5045,-0.0184,4.1852,-17.9353,0.3299,0.5116,-0.0184,4.244,-16.9826,0.3124,0.4844,-0.0184,4.0186,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.2726,0.3178,0.4927,-0.0184,4.0872,-17.314,0.3185,0.4939,-0.0184,4.097,-16.6927,0.3071,0.4762,-0.0184,3.95,-17.0241,0.3132,0.4856,-0.0184,4.0284,-16.9412,0.3117,0.4833,-0.0184,4.0088,-17.0655,0.3139,0.4868,-0.0184,4.0382,-17.8939,0.3292,0.5104,-0.0184,4.2342,-18.0182,0.3315,0.514,-0.0184,4.2636,-17.5625,0.3231,0.501,-0.0184,4.1558,-18.2253,0.3353,0.5199,-0.0184,4.3126,-18.7638,0.3452,0.5353,-0.0184,4.44,-18.9709,0.349,0.5412,-0.0184,4.4891,-19.2608,0.3543,0.5494,-0.0184,4.5577,-19.2608,0.3543,0.5494,-0.0184,4.5577,-18.4324,0.3391,0.5258,-0.0184,4.3616,-19.0537,0.3505,0.5435,-0.0184,4.5087,-19.3436,0.3559,0.5518,-0.0184,4.5773,-17.2726,0.3178,0.4927,-0.0184,4.0872,4.17,0
