@RELATION "B3 - HBOR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,18.6146,4.1743,273.8551,0.2242,18.2086,18.6863,4.1904,274.9111,0.2242,18.2788,19.2606,4.3191,283.3591,0.2242,18.8405,19.4759,4.3674,286.527,0.2242,19.0512,19.2127,4.3084,282.6551,0.2242,18.7937,19.1409,4.2923,281.5991,0.2242,18.7235,19.2606,4.3191,283.3591,0.2242,18.8405,16.3894,3.6753,241.1192,0.2242,16.032,34.25,0
16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,18.6146,4.1743,273.8551,0.2242,18.2086,18.6863,4.1904,274.9111,0.2242,18.2788,19.2606,4.3191,283.3591,0.2242,18.8405,19.4759,4.3674,286.527,0.2242,19.0512,19.2127,4.3084,282.6551,0.2242,18.7937,19.1409,4.2923,281.5991,0.2242,18.7235,16.3176,3.6592,240.0632,0.2242,15.9618,34.1,0
16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,18.6146,4.1743,273.8551,0.2242,18.2086,18.6863,4.1904,274.9111,0.2242,18.2788,19.2606,4.3191,283.3591,0.2242,18.8405,19.4759,4.3674,286.527,0.2242,19.0512,19.2127,4.3084,282.6551,0.2242,18.7937,16.5091,3.7021,242.8792,0.2242,16.149,34.5,0
16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,18.6146,4.1743,273.8551,0.2242,18.2086,18.6863,4.1904,274.9111,0.2242,18.2788,19.2606,4.3191,283.3591,0.2242,18.8405,19.4759,4.3674,286.527,0.2242,19.0512,16.0305,3.5948,235.8392,0.2242,15.6809,33.5,0
16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,18.6146,4.1743,273.8551,0.2242,18.2086,18.6863,4.1904,274.9111,0.2242,18.2788,19.2606,4.3191,283.3591,0.2242,18.8405,16.3894,3.6753,241.1192,0.2242,16.032,34.25,0
16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,18.6146,4.1743,273.8551,0.2242,18.2086,18.6863,4.1904,274.9111,0.2242,18.2788,16.7005,3.745,245.6952,0.2242,16.3363,34.9,0
16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,18.6146,4.1743,273.8551,0.2242,18.2086,17.0354,3.8202,250.6232,0.2242,16.6639,35.6,0
17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,18.0643,4.0509,265.7591,0.2242,17.6703,17.2029,3.8577,253.0872,0.2242,16.8278,35.95,0
17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,17.9207,4.0187,263.6471,0.2242,17.5299,16.9636,3.8041,249.5672,0.2242,16.5937,35.45,0
16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,18.0643,4.0509,265.7591,0.2242,17.6703,16.5569,3.7129,243.5832,0.2242,16.1958,34.6,0
16.5569,3.7129,243.5832,0.2242,16.1958,16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,17.5139,3.9275,257.6631,0.2242,17.132,16.9397,3.7987,249.2152,0.2242,16.5703,35.4,0
16.9397,3.7987,249.2152,0.2242,16.5703,16.5569,3.7129,243.5832,0.2242,16.1958,16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,17.179,3.8524,252.7352,0.2242,16.8043,16.4612,3.6914,242.1752,0.2242,16.1022,34.4,0
16.4612,3.6914,242.1752,0.2242,16.1022,16.9397,3.7987,249.2152,0.2242,16.5703,16.5569,3.7129,243.5832,0.2242,16.1958,16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.179,3.8524,252.7352,0.2242,16.8043,16.5091,3.7021,242.8792,0.2242,16.149,34.5,0
16.5091,3.7021,242.8792,0.2242,16.149,16.4612,3.6914,242.1752,0.2242,16.1022,16.9397,3.7987,249.2152,0.2242,16.5703,16.5569,3.7129,243.5832,0.2242,16.1958,16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,17.5857,3.9436,258.7191,0.2242,17.2022,17.2268,3.8631,253.4392,0.2242,16.8512,36.0,0
17.2268,3.8631,253.4392,0.2242,16.8512,16.5091,3.7021,242.8792,0.2242,16.149,16.4612,3.6914,242.1752,0.2242,16.1022,16.9397,3.7987,249.2152,0.2242,16.5703,16.5569,3.7129,243.5832,0.2242,16.1958,16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,17.0354,3.8202,250.6232,0.2242,16.6639,16.6765,3.7397,245.3432,0.2242,16.3129,34.85,0
16.6765,3.7397,245.3432,0.2242,16.3129,17.2268,3.8631,253.4392,0.2242,16.8512,16.5091,3.7021,242.8792,0.2242,16.149,16.4612,3.6914,242.1752,0.2242,16.1022,16.9397,3.7987,249.2152,0.2242,16.5703,16.5569,3.7129,243.5832,0.2242,16.1958,16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.3894,3.6753,241.1192,0.2242,16.032,16.2459,3.6431,239.0072,0.2242,15.8916,33.95,0
16.2459,3.6431,239.0072,0.2242,15.8916,16.6765,3.7397,245.3432,0.2242,16.3129,17.2268,3.8631,253.4392,0.2242,16.8512,16.5091,3.7021,242.8792,0.2242,16.149,16.4612,3.6914,242.1752,0.2242,16.1022,16.9397,3.7987,249.2152,0.2242,16.5703,16.5569,3.7129,243.5832,0.2242,16.1958,16.9636,3.8041,249.5672,0.2242,16.5937,17.2029,3.8577,253.0872,0.2242,16.8278,17.0354,3.8202,250.6232,0.2242,16.6639,16.7005,3.745,245.6952,0.2242,16.3363,16.3894,3.6753,241.1192,0.2242,16.032,16.0305,3.5948,235.8392,0.2242,15.6809,16.5091,3.7021,242.8792,0.2242,16.149,16.3176,3.6592,240.0632,0.2242,15.9618,16.3894,3.6753,241.1192,0.2242,16.032,16.533,3.7075,243.2312,0.2242,16.1724,16.9876,3.8094,249.9192,0.2242,16.6171,16.844,3.7772,247.8072,0.2242,16.4767,16.7483,3.7558,246.3992,0.2242,16.3831,16.7483,3.7558,246.3992,0.2242,16.3831,16.0305,3.5948,235.8392,0.2242,15.6809,16.2698,3.6485,239.3592,0.2242,15.915,16.2698,3.6485,239.3592,0.2242,15.915,16.7483,3.7558,246.3992,0.2242,16.3831,16.2698,3.6485,239.3592,0.2242,15.915,34.0,0
